# ----------------------------------------
# Alle websitegegevens
# User Explorer
# 20210201-20210228
# ----------------------------------------

Client ID,Sessions,Avg. Session Duration,Bounce Rate,Revenue,Transactions,Goal Conversion Rate
1978625746.1556972420,1,00:00:10,0.00%,US$0.00,0,0.00%
1978769558.1613071333,1,00:00:13,0.00%,US$0.00,0,0.00%
1979122125.1613036671,1,00:00:00,100.00%,US$0.00,0,0.00%
1979181276.1613553544,1,00:00:03,0.00%,US$0.00,0,0.00%
1980826256.1612977978,1,00:00:00,100.00%,US$0.00,0,0.00%
1986514007.1556972366,1,00:00:10,0.00%,US$0.00,0,0.00%
1987000891.1613488189,1,00:00:00,100.00%,US$0.00,0,0.00%
1987129406.1556971340,1,00:00:09,0.00%,US$0.00,0,0.00%
1987520858.1614073815,1,00:00:00,100.00%,US$0.00,0,0.00%
1989135324.1613217724,1,00:00:00,100.00%,US$0.00,0,0.00%
1990224612.1612183570,1,00:00:00,100.00%,US$0.00,0,0.00%
1991442914.1556971441,1,00:00:10,0.00%,US$0.00,0,0.00%
1998246211.1556971411,1,00:00:10,0.00%,US$0.00,0,0.00%
2001434906.1612877828,1,00:00:00,100.00%,US$0.00,0,0.00%
2001518906.1612195250,1,00:00:00,100.00%,US$0.00,0,0.00%
2001659635.1613576126,1,00:00:00,100.00%,US$0.00,0,0.00%
2002723925.1556971670,1,00:00:10,0.00%,US$0.00,0,0.00%
200437303.1556972372,1,00:00:10,0.00%,US$0.00,0,0.00%
2005122430.1612606023,1,00:00:39,0.00%,US$0.00,0,0.00%
2007660743.1613429577,1,00:00:00,100.00%,US$0.00,0,0.00%
200771039.1613742211,1,00:00:00,100.00%,US$0.00,0,0.00%
200855229.1614346320,1,00:00:13,0.00%,US$0.00,0,0.00%
2010973855.1613548515,1,00:00:00,100.00%,US$0.00,0,0.00%
2012978679.1566943540,1,00:00:00,100.00%,US$0.00,0,0.00%
2014596323.1613535511,1,00:01:04,0.00%,US$0.00,0,0.00%
2015158168.1556971814,1,00:00:10,0.00%,US$0.00,0,0.00%
2018002778.1613041335,1,00:00:00,100.00%,US$0.00,0,0.00%
2019578807.1556972572,1,00:00:10,0.00%,US$0.00,0,0.00%
2020365940.1556971452,1,00:00:10,0.00%,US$0.00,0,0.00%
2022723435.1612853169,1,00:00:00,100.00%,US$0.00,0,0.00%
2024535792.1610799600,1,00:00:00,100.00%,US$0.00,0,0.00%
202487719.1612250041,1,00:07:55,0.00%,US$0.00,0,0.00%
2025444598.1612216948,1,00:00:00,100.00%,US$0.00,0,0.00%
2029823275.1612526388,1,00:05:05,0.00%,US$0.00,0,0.00%
2032757840.1613774793,1,00:00:00,100.00%,US$0.00,0,0.00%
2038759458.1556971325,1,00:00:10,0.00%,US$0.00,0,0.00%
2039671841.1614263040,1,00:00:29,0.00%,US$0.00,0,0.00%
2042722908.1556971623,1,00:00:10,0.00%,US$0.00,0,0.00%
2048115550.1614077872,1,00:00:00,100.00%,US$0.00,0,0.00%
2050654097.1612258647,1,00:02:29,0.00%,US$0.00,0,0.00%
2051153963.1613557515,1,00:00:00,100.00%,US$0.00,0,0.00%
2054062608.1613498965,1,00:00:00,100.00%,US$0.00,0,0.00%
2055005948.1614270006,1,00:00:00,100.00%,US$0.00,0,0.00%
2055756875.1613842685,1,00:01:15,0.00%,US$0.00,0,0.00%
2057887556.1556972456,1,00:00:10,0.00%,US$0.00,0,0.00%
2059962557.1613374676,1,00:00:00,100.00%,US$0.00,0,0.00%
2066718666.1612902145,1,00:01:28,0.00%,US$0.00,0,0.00%
2066870976.1614333738,1,00:00:00,100.00%,US$0.00,0,0.00%
2069827385.1556972125,1,00:00:01,0.00%,US$0.00,0,0.00%
2072048396.1612305547,1,00:00:21,0.00%,US$0.00,0,0.00%
2073025181.1612737667,1,00:00:00,100.00%,US$0.00,0,0.00%
2077236049.1614197321,1,00:03:36,0.00%,US$0.00,0,0.00%
2077325924.1614201402,1,00:00:00,100.00%,US$0.00,0,0.00%
2080116760.1556972488,1,00:00:10,0.00%,US$0.00,0,0.00%
2081048382.1614072675,1,00:00:49,0.00%,US$0.00,0,0.00%
2082127620.1556972553,1,00:00:10,0.00%,US$0.00,0,0.00%
2084165060.1556972255,1,00:00:09,0.00%,US$0.00,0,0.00%
2085342393.1613472716,1,00:00:00,100.00%,US$0.00,0,0.00%
2095141550.1612879862,1,00:00:00,100.00%,US$0.00,0,0.00%
2095291414.1556972536,1,00:00:10,0.00%,US$0.00,0,0.00%
2096653978.1556972125,1,00:00:10,0.00%,US$0.00,0,0.00%
210110679.1613489768,1,00:01:44,0.00%,US$0.00,0,0.00%
2107348586.1556972008,1,00:00:10,0.00%,US$0.00,0,0.00%
2111390102.1612979733,1,00:01:10,0.00%,US$0.00,0,0.00%
2112820719.1612360360,1,00:00:00,100.00%,US$0.00,0,0.00%
2119585393.1556971785,1,00:00:10,0.00%,US$0.00,0,0.00%
21205227.1614183731,1,00:00:47,0.00%,US$0.00,0,0.00%
2121911224.1556971736,1,00:00:10,0.00%,US$0.00,0,0.00%
2125525979.1556972549,1,00:00:10,0.00%,US$0.00,0,0.00%
2130426474.1613580059,1,00:00:00,100.00%,US$0.00,0,0.00%
2131205989.1613837618,1,00:00:00,100.00%,US$0.00,0,0.00%
2135859130.1556971614,1,00:00:02,0.00%,US$0.00,0,0.00%
213680066.1613138823,1,00:00:00,100.00%,US$0.00,0,0.00%
2137867495.1614167060,1,00:00:00,100.00%,US$0.00,0,0.00%
2141850732.1556972174,1,00:00:09,0.00%,US$0.00,0,0.00%
2143771469.1556972152,1,00:00:10,0.00%,US$0.00,0,0.00%
2147167946.1614142473,1,00:00:00,100.00%,US$0.00,0,0.00%
214720898.1613210377,1,00:00:07,0.00%,US$0.00,0,0.00%
216345892.1556972110,1,00:00:09,0.00%,US$0.00,0,0.00%
219120135.1613137529,1,00:00:00,100.00%,US$0.00,0,0.00%
219906014.1614168545,1,00:02:16,0.00%,US$0.00,0,0.00%
220819860.1556971355,1,00:00:10,0.00%,US$0.00,0,0.00%
224301256.1613657357,1,00:00:00,100.00%,US$0.00,0,0.00%
224999827.1597755846,1,00:00:37,0.00%,US$0.00,0,0.00%
229194846.1613517077,1,00:02:28,0.00%,US$0.00,0,0.00%
230632779.1613556238,1,00:01:47,0.00%,US$0.00,0,0.00%
234465931.1612864244,1,00:01:21,0.00%,US$0.00,0,0.00%
237125304.1612259964,1,00:00:24,0.00%,US$0.00,0,0.00%
237940540.1556972172,1,00:00:01,0.00%,US$0.00,0,0.00%
240010691.1556971694,1,00:00:10,0.00%,US$0.00,0,0.00%
242126902.1612781408,1,00:00:00,100.00%,US$0.00,0,0.00%
247328388.1556972588,1,00:00:01,0.00%,US$0.00,0,0.00%
251620248.1556972031,1,00:00:10,0.00%,US$0.00,0,0.00%
254393332.1613055856,1,00:01:08,0.00%,US$0.00,0,0.00%
256329415.1612608336,1,00:00:00,100.00%,US$0.00,0,0.00%
256876314.1612369279,1,00:01:37,0.00%,US$0.00,0,0.00%
258742605.1613033618,1,00:00:00,100.00%,US$0.00,0,0.00%
260000081.1556971539,1,00:00:10,0.00%,US$0.00,0,0.00%
261652030.1612966300,1,00:00:00,100.00%,US$0.00,0,0.00%
26329826.1614028466,1,00:02:48,0.00%,US$0.00,0,0.00%
265299082.1613662154,1,00:00:00,100.00%,US$0.00,0,0.00%
272011881.1614178146,1,00:00:00,100.00%,US$0.00,0,0.00%
272683955.1614349034,1,00:00:00,100.00%,US$0.00,0,0.00%
272749766.1613019359,1,00:00:00,100.00%,US$0.00,0,0.00%
274658005.1612895174,1,00:00:00,100.00%,US$0.00,0,0.00%
276220338.1613498389,1,00:00:00,100.00%,US$0.00,0,0.00%
278367582.1614268606,1,00:05:11,0.00%,US$0.00,0,0.00%
28133634.1556971989,1,00:00:10,0.00%,US$0.00,0,0.00%
281597940.1613984529,1,00:00:00,100.00%,US$0.00,0,0.00%
281746234.1613489826,1,00:00:00,100.00%,US$0.00,0,0.00%
285250621.1556972175,1,00:00:10,0.00%,US$0.00,0,0.00%
286097272.1614410402,1,00:00:00,100.00%,US$0.00,0,0.00%
289384620.1550568578,1,00:00:00,100.00%,US$0.00,0,0.00%
291510455.1613723765,1,00:00:00,100.00%,US$0.00,0,0.00%
291985504.1556971814,1,00:00:10,0.00%,US$0.00,0,0.00%
294161291.1556972352,1,00:00:10,0.00%,US$0.00,0,0.00%
29518944.1613391069,1,00:00:00,100.00%,US$0.00,0,0.00%
298110824.1612504851,1,00:00:00,100.00%,US$0.00,0,0.00%
298927884.1556972339,1,00:00:10,0.00%,US$0.00,0,0.00%
299547025.1612158260,1,00:00:00,100.00%,US$0.00,0,0.00%
30077268.1531254157,1,00:00:00,100.00%,US$0.00,0,0.00%
301297580.1556971301,1,00:00:10,0.00%,US$0.00,0,0.00%
302829360.1613129383,1,00:00:00,100.00%,US$0.00,0,0.00%
302897361.1613064678,1,00:00:00,100.00%,US$0.00,0,0.00%
30360605.1613546308,1,00:00:17,0.00%,US$0.00,0,0.00%
307250661.1614349158,1,00:00:33,0.00%,US$0.00,0,0.00%
308805860.1556972354,1,00:00:10,0.00%,US$0.00,0,0.00%
310122448.1614147203,1,00:00:00,100.00%,US$0.00,0,0.00%
311777176.1556972303,1,00:00:10,0.00%,US$0.00,0,0.00%
313822834.1556971669,1,00:00:10,0.00%,US$0.00,0,0.00%
314225214.1556972474,1,00:00:10,0.00%,US$0.00,0,0.00%
315292799.1613790922,1,00:00:00,100.00%,US$0.00,0,0.00%
315980854.1613490795,1,00:00:13,0.00%,US$0.00,0,0.00%
319156099.1612377618,1,00:01:00,0.00%,US$0.00,0,0.00%
319392110.1614346766,1,00:00:00,100.00%,US$0.00,0,0.00%
322863978.1556972080,1,00:00:10,0.00%,US$0.00,0,0.00%
324368710.1613721511,1,00:00:08,0.00%,US$0.00,0,0.00%
325159769.1612152104,1,00:00:09,0.00%,US$0.00,0,0.00%
32712136.1614085442,1,00:00:02,0.00%,US$0.00,0,0.00%
330414800.1556972276,1,00:00:10,0.00%,US$0.00,0,0.00%
331556653.1613569096,1,00:00:00,100.00%,US$0.00,0,0.00%
333775409.1614356837,1,00:00:00,100.00%,US$0.00,0,0.00%
336552498.1611904544,1,00:41:54,0.00%,US$0.00,0,0.00%
339314706.1614375356,1,00:00:00,100.00%,US$0.00,0,0.00%
339430450.1613485061,1,00:00:00,100.00%,US$0.00,0,0.00%
341168982.1556971543,1,00:00:10,0.00%,US$0.00,0,0.00%
34161951.1613491182,1,00:00:00,100.00%,US$0.00,0,0.00%
345819196.1556971385,1,00:00:10,0.00%,US$0.00,0,0.00%
348269270.1556972584,1,00:00:10,0.00%,US$0.00,0,0.00%
353256393.1613476815,1,00:00:00,100.00%,US$0.00,0,0.00%
353340631.1612866978,1,00:00:00,100.00%,US$0.00,0,0.00%
353895241.1556971975,1,00:00:01,0.00%,US$0.00,0,0.00%
356391287.1612947174,1,00:00:00,100.00%,US$0.00,0,0.00%
361425887.1605027986,1,00:00:02,0.00%,US$0.00,0,0.00%
36220013.1613893192,1,00:00:00,100.00%,US$0.00,0,0.00%
362352964.1556972417,1,00:00:10,0.00%,US$0.00,0,0.00%
362810636.1612793073,1,00:00:00,100.00%,US$0.00,0,0.00%
363123582.1612989791,1,00:00:00,100.00%,US$0.00,0,0.00%
363318859.1614202310,1,00:00:00,100.00%,US$0.00,0,0.00%
364081719.1614084255,1,00:01:02,0.00%,US$0.00,0,0.00%
368064768.1611239797,1,00:00:19,0.00%,US$0.00,0,0.00%
368949119.1613656925,1,00:00:45,0.00%,US$0.00,0,0.00%
371132883.1612357469,1,00:01:09,0.00%,US$0.00,0,0.00%
373614838.1614453844,1,00:08:53,0.00%,US$0.00,0,0.00%
37372450.1612439281,1,00:00:00,100.00%,US$0.00,0,0.00%
373926658.1614103106,1,00:35:19,0.00%,US$0.00,0,0.00%
374481749.1601041628,1,00:00:21,0.00%,US$0.00,0,0.00%
376646937.1613998612,1,00:00:03,0.00%,US$0.00,0,0.00%
377242960.1612182674,1,00:00:00,100.00%,US$0.00,0,0.00%
380432981.1613935061,1,00:00:03,0.00%,US$0.00,0,0.00%
384431825.1612795806,1,00:04:04,0.00%,US$0.00,0,0.00%
384703570.1613554719,1,00:03:16,0.00%,US$0.00,0,0.00%
385110927.1612275098,1,00:00:00,100.00%,US$0.00,0,0.00%
386632511.1613990364,1,00:00:00,100.00%,US$0.00,0,0.00%
38990447.1613890675,1,00:00:00,100.00%,US$0.00,0,0.00%
390506060.1612795433,1,00:02:56,0.00%,US$0.00,0,0.00%
391348443.1613377903,1,00:02:12,0.00%,US$0.00,0,0.00%
394382334.1613660556,1,00:00:25,0.00%,US$0.00,0,0.00%
394420306.1614160259,1,00:00:00,100.00%,US$0.00,0,0.00%
398507366.1612772376,1,00:01:00,0.00%,US$0.00,0,0.00%
401389828.1613550771,1,00:00:15,0.00%,US$0.00,0,0.00%
403135856.1613669953,1,00:00:00,100.00%,US$0.00,0,0.00%
407302156.1612769602,1,00:00:25,0.00%,US$0.00,0,0.00%
409832854.1611932797,1,00:00:00,100.00%,US$0.00,0,0.00%
410526333.1613307829,1,00:00:20,0.00%,US$0.00,0,0.00%
410618677.1613588565,1,00:00:09,0.00%,US$0.00,0,0.00%
410771338.1612823716,1,00:00:00,100.00%,US$0.00,0,0.00%
415998521.1612869139,1,00:00:00,100.00%,US$0.00,0,0.00%
417761766.1613385346,1,00:05:51,0.00%,US$0.00,0,0.00%
42326170.1614457461,1,00:00:00,100.00%,US$0.00,0,0.00%
425387571.1556972330,1,00:00:10,0.00%,US$0.00,0,0.00%
425771908.1556972121,1,00:00:10,0.00%,US$0.00,0,0.00%
427220947.1612994102,1,00:00:00,100.00%,US$0.00,0,0.00%
432238228.1612195428,1,00:09:16,0.00%,US$0.00,0,0.00%
432329957.1613762442,1,00:00:02,0.00%,US$0.00,0,0.00%
433705210.1613998365,1,00:00:00,100.00%,US$0.00,0,0.00%
434714663.1614170351,1,00:09:45,0.00%,US$0.00,0,0.00%
435723467.1556972067,1,00:00:10,0.00%,US$0.00,0,0.00%
436543188.1556971674,1,00:00:10,0.00%,US$0.00,0,0.00%
438177339.1613626783,1,00:00:00,100.00%,US$0.00,0,0.00%
441533012.1614097539,1,00:00:00,100.00%,US$0.00,0,0.00%
443069945.1613487186,1,00:00:49,0.00%,US$0.00,0,0.00%
448348633.1613061370,1,00:01:18,0.00%,US$0.00,0,0.00%
458045086.1612362286,1,00:00:00,100.00%,US$0.00,0,0.00%
45854407.1613492890,1,00:00:01,0.00%,US$0.00,0,0.00%
458804861.1614095977,1,00:04:50,0.00%,US$0.00,0,0.00%
462443912.1612363895,1,00:00:00,100.00%,US$0.00,0,0.00%
463016018.1556971865,1,00:00:10,0.00%,US$0.00,0,0.00%
465279268.1556972327,1,00:00:10,0.00%,US$0.00,0,0.00%
467227074.1556972430,1,00:00:10,0.00%,US$0.00,0,0.00%
470966697.1556972247,1,00:00:10,0.00%,US$0.00,0,0.00%
47117857.1611752186,1,00:00:00,100.00%,US$0.00,0,0.00%
471265746.1556972609,1,00:00:10,0.00%,US$0.00,0,0.00%
474451703.1614506765,1,00:03:33,0.00%,US$0.00,0,0.00%
47474196.1556971363,1,00:00:10,0.00%,US$0.00,0,0.00%
476015565.1611305283,1,00:01:08,0.00%,US$0.00,0,0.00%
477073805.1613492788,1,00:00:23,0.00%,US$0.00,0,0.00%
480650189.1612541209,1,00:00:00,100.00%,US$0.00,0,0.00%
483920729.1613745653,1,00:00:00,100.00%,US$0.00,0,0.00%
485449073.1614161045,1,00:01:38,0.00%,US$0.00,0,0.00%
486782744.1612612731,1,00:00:00,100.00%,US$0.00,0,0.00%
486818159.1556971608,1,00:00:11,0.00%,US$0.00,0,0.00%
48804884.1556972414,1,00:00:01,0.00%,US$0.00,0,0.00%
489210589.1613267741,1,00:00:08,0.00%,US$0.00,0,0.00%
490667086.1612366417,1,00:00:00,100.00%,US$0.00,0,0.00%
491037095.1612865805,1,00:00:00,0.00%,US$0.00,0,0.00%
491093019.1614188660,1,00:00:00,100.00%,US$0.00,0,0.00%
492452369.1612984518,1,00:00:00,100.00%,US$0.00,0,0.00%
494030584.1612734941,1,00:00:09,0.00%,US$0.00,0,0.00%
495232749.1556972018,1,00:00:10,0.00%,US$0.00,0,0.00%
498743916.1614170145,1,00:01:04,0.00%,US$0.00,0,0.00%
500795522.1613565064,1,00:00:00,100.00%,US$0.00,0,0.00%
502324047.1612966302,1,00:00:00,100.00%,US$0.00,0,0.00%
502527100.1556971995,1,00:00:10,0.00%,US$0.00,0,0.00%
50253608.1612170270,1,00:00:06,0.00%,US$0.00,0,0.00%
503680219.1556972398,1,00:00:10,0.00%,US$0.00,0,0.00%
504667266.1612445229,1,00:00:05,0.00%,US$0.00,0,0.00%
505384780.1613498122,1,00:00:00,100.00%,US$0.00,0,0.00%
506702639.1556971283,1,00:00:10,0.00%,US$0.00,0,0.00%
507396583.1612191041,1,00:00:00,100.00%,US$0.00,0,0.00%
508655653.1612474219,1,00:00:00,100.00%,US$0.00,0,0.00%
511830543.1612376916,1,00:00:00,100.00%,US$0.00,0,0.00%
511993667.1614173625,1,00:00:00,100.00%,US$0.00,0,0.00%
5127427.1612862176,1,00:00:04,0.00%,US$0.00,0,0.00%
513494323.1613498980,1,00:00:00,100.00%,US$0.00,0,0.00%
513710046.1613622402,1,00:01:11,0.00%,US$0.00,0,0.00%
514256640.1613490846,1,00:03:59,0.00%,US$0.00,0,0.00%
515862132.1612196984,1,00:03:50,0.00%,US$0.00,0,0.00%
516166914.1612865658,1,00:00:00,100.00%,US$0.00,0,0.00%
517224230.1612432337,1,00:00:00,100.00%,US$0.00,0,0.00%
51916203.1556972314,1,00:00:10,0.00%,US$0.00,0,0.00%
520885604.1612194702,1,00:00:00,100.00%,US$0.00,0,0.00%
521071227.1613906817,1,00:00:32,0.00%,US$0.00,0,0.00%
521130475.1613210368,1,00:00:07,0.00%,US$0.00,0,0.00%
525147171.1556972600,1,00:00:10,0.00%,US$0.00,0,0.00%
528340729.1612518868,1,00:00:00,100.00%,US$0.00,0,0.00%
530799629.1556971426,1,00:00:01,0.00%,US$0.00,0,0.00%
534761098.1556972009,1,00:00:10,0.00%,US$0.00,0,0.00%
536712937.1556971374,1,00:00:10,0.00%,US$0.00,0,0.00%
540406832.1613407687,1,00:00:00,100.00%,US$0.00,0,0.00%
543381622.1614091303,1,00:00:00,100.00%,US$0.00,0,0.00%
543805647.1613408067,1,00:11:48,0.00%,US$0.00,0,0.00%
548972677.1614056683,1,00:00:00,100.00%,US$0.00,0,0.00%
551125678.1614334435,1,00:00:00,100.00%,US$0.00,0,0.00%
551946564.1612353997,1,00:00:00,100.00%,US$0.00,0,0.00%
554432666.1613206724,1,00:00:00,100.00%,US$0.00,0,0.00%
556729326.1556972125,1,00:00:10,0.00%,US$0.00,0,0.00%
557054876.1613639305,1,00:00:08,0.00%,US$0.00,0,0.00%
558168919.1556971353,1,00:00:10,0.00%,US$0.00,0,0.00%
560943878.1613496321,1,00:00:00,100.00%,US$0.00,0,0.00%
561064862.1612289597,1,00:00:00,100.00%,US$0.00,0,0.00%
561714839.1613774720,1,00:00:00,100.00%,US$0.00,0,0.00%
562136201.1556971893,1,00:00:10,0.00%,US$0.00,0,0.00%
567721522.1614092902,1,00:00:00,100.00%,US$0.00,0,0.00%
569431105.1612534726,1,00:00:00,100.00%,US$0.00,0,0.00%
56967910.1613133234,1,00:00:00,100.00%,US$0.00,0,0.00%
570302575.1613878847,1,00:00:00,100.00%,US$0.00,0,0.00%
572431752.1613048263,1,00:01:07,0.00%,US$0.00,0,0.00%
575811133.1613064678,1,00:00:00,100.00%,US$0.00,0,0.00%
578123729.1613210398,1,00:00:09,0.00%,US$0.00,0,0.00%
579461247.1613097483,1,00:01:26,0.00%,US$0.00,0,0.00%
580106275.1613135996,1,00:00:00,100.00%,US$0.00,0,0.00%
580797527.1613582623,1,00:00:00,100.00%,US$0.00,0,0.00%
58244783.1612187718,1,00:01:32,0.00%,US$0.00,0,0.00%
582760710.1556972128,1,00:00:10,0.00%,US$0.00,0,0.00%
584077695.1613906714,1,00:00:00,100.00%,US$0.00,0,0.00%
584150509.1556972258,1,00:00:10,0.00%,US$0.00,0,0.00%
585319991.1556972128,1,00:00:01,0.00%,US$0.00,0,0.00%
585846347.1556972512,1,00:00:10,0.00%,US$0.00,0,0.00%
588160170.1556972062,1,00:00:09,0.00%,US$0.00,0,0.00%
588698470.1611053690,1,00:00:33,0.00%,US$0.00,0,0.00%
589558465.1613316428,1,00:00:00,100.00%,US$0.00,0,0.00%
590076026.1556971395,1,00:00:10,0.00%,US$0.00,0,0.00%
59009818.1614187610,1,00:00:00,100.00%,US$0.00,0,0.00%
590244299.1599059697,1,00:02:06,0.00%,US$0.00,0,0.00%
590642049.1611830694,1,00:02:58,0.00%,US$0.00,0,0.00%
591430775.1613483410,1,00:00:24,0.00%,US$0.00,0,0.00%
592386548.1613488279,1,00:00:22,0.00%,US$0.00,0,0.00%
592773739.1556971847,1,00:00:10,0.00%,US$0.00,0,0.00%
592936640.1556971872,1,00:00:10,0.00%,US$0.00,0,0.00%
602885888.1599029096,1,00:00:05,0.00%,US$0.00,0,0.00%
605976366.1613483320,1,00:00:00,100.00%,US$0.00,0,0.00%
609378843.1614464384,1,00:00:00,100.00%,US$0.00,0,0.00%
610328503.1556972483,1,00:00:09,0.00%,US$0.00,0,0.00%
612480981.1613040556,1,00:01:14,0.00%,US$0.00,0,0.00%
613802145.1613514321,1,00:00:00,100.00%,US$0.00,0,0.00%
614888746.1612367442,1,00:00:00,100.00%,US$0.00,0,0.00%
618816669.1612252591,1,00:00:00,100.00%,US$0.00,0,0.00%
622092060.1614369826,1,00:00:00,100.00%,US$0.00,0,0.00%
62251547.1612381145,1,00:00:00,100.00%,US$0.00,0,0.00%
62404557.1556971750,1,00:00:10,0.00%,US$0.00,0,0.00%
624189183.1613546771,1,00:00:00,100.00%,US$0.00,0,0.00%
625867300.1614263459,1,00:01:57,0.00%,US$0.00,0,0.00%
626773795.1614256741,1,00:00:00,100.00%,US$0.00,0,0.00%
627126787.1613626716,1,00:00:00,100.00%,US$0.00,0,0.00%
627342891.1556972260,1,00:00:01,0.00%,US$0.00,0,0.00%
627913026.1613983015,1,00:00:05,0.00%,US$0.00,0,0.00%
628323226.1614196170,1,00:00:00,100.00%,US$0.00,0,0.00%
628750324.1598525199,1,00:00:48,0.00%,US$0.00,0,0.00%
629218527.1613487523,1,00:00:35,0.00%,US$0.00,0,0.00%
630896641.1612348961,1,00:00:00,100.00%,US$0.00,0,0.00%
632946108.1612193476,1,00:00:00,100.00%,US$0.00,0,0.00%
636824854.1614084239,1,00:02:23,0.00%,US$0.00,0,0.00%
641536286.1613618214,1,00:00:00,100.00%,US$0.00,0,0.00%
641548423.1612898865,1,00:00:00,100.00%,US$0.00,0,0.00%
641723355.1613210376,1,00:00:07,0.00%,US$0.00,0,0.00%
644225125.1612779140,1,00:00:00,100.00%,US$0.00,0,0.00%
646344594.1613678317,1,00:00:00,100.00%,US$0.00,0,0.00%
648639849.1613391209,1,00:00:00,100.00%,US$0.00,0,0.00%
650642273.1556972232,1,00:00:10,0.00%,US$0.00,0,0.00%
651324902.1612985256,1,00:00:00,100.00%,US$0.00,0,0.00%
654126278.1612542591,1,00:00:21,0.00%,US$0.00,0,0.00%
654626209.1612822096,1,00:00:00,100.00%,US$0.00,0,0.00%
654809782.1614178557,1,00:00:00,100.00%,US$0.00,0,0.00%
656341251.1614098609,1,00:00:00,100.00%,US$0.00,0,0.00%
658227050.1600120223,1,00:00:00,100.00%,US$0.00,0,0.00%
658952615.1556972304,1,00:00:09,0.00%,US$0.00,0,0.00%
660751493.1593714435,1,00:01:21,0.00%,US$0.00,0,0.00%
661178009.1614084064,1,00:00:00,100.00%,US$0.00,0,0.00%
664044421.1612788506,1,00:00:00,100.00%,US$0.00,0,0.00%
664447334.1612944052,1,00:00:00,100.00%,US$0.00,0,0.00%
665403625.1613509792,1,00:00:00,100.00%,US$0.00,0,0.00%
666513144.1613403389,1,00:00:00,100.00%,US$0.00,0,0.00%
668377177.1556971944,1,00:00:09,0.00%,US$0.00,0,0.00%
676125977.1599588712,1,00:02:29,0.00%,US$0.00,0,0.00%
680152534.1613496830,1,00:02:00,0.00%,US$0.00,0,0.00%
68328758.1556971545,1,00:00:10,0.00%,US$0.00,0,0.00%
684263695.1613682117,1,00:00:00,100.00%,US$0.00,0,0.00%
685539550.1556971884,1,00:00:10,0.00%,US$0.00,0,0.00%
690315054.1556972143,1,00:00:10,0.00%,US$0.00,0,0.00%
692081327.1556972052,1,00:00:10,0.00%,US$0.00,0,0.00%
692276885.1611852922,1,00:00:15,0.00%,US$0.00,0,0.00%
692551603.1612277723,1,00:00:00,100.00%,US$0.00,0,0.00%
69414155.1614171320,1,00:00:00,100.00%,US$0.00,0,0.00%
695805359.1613488778,1,00:00:54,0.00%,US$0.00,0,0.00%
69813162.1614410736,1,00:00:00,100.00%,US$0.00,0,0.00%
699363914.1556971785,1,00:00:10,0.00%,US$0.00,0,0.00%
700329653.1613210345,1,00:00:09,0.00%,US$0.00,0,0.00%
70412698.1613399199,1,00:13:26,0.00%,US$0.00,0,0.00%
704483374.1614046803,1,00:00:00,100.00%,US$0.00,0,0.00%
706563822.1556972311,1,00:00:10,0.00%,US$0.00,0,0.00%
707859116.1612463191,1,00:00:00,100.00%,US$0.00,0,0.00%
708681451.1612203562,1,00:00:00,100.00%,US$0.00,0,0.00%
709139802.1614188652,1,00:00:00,100.00%,US$0.00,0,0.00%
709561933.1612788146,1,00:00:00,100.00%,US$0.00,0,0.00%
710242523.1614028523,1,00:00:14,0.00%,US$0.00,0,0.00%
71058756.1613490128,1,00:00:00,100.00%,US$0.00,0,0.00%
715934186.1612815703,1,00:00:00,100.00%,US$0.00,0,0.00%
716665040.1613482888,1,00:04:18,0.00%,US$0.00,0,0.00%
720687111.1613602620,1,00:00:44,0.00%,US$0.00,0,0.00%
721233831.1613677074,1,00:00:00,100.00%,US$0.00,0,0.00%
723944502.1556971959,1,00:00:08,0.00%,US$0.00,0,0.00%
728039406.1613202960,1,00:04:14,0.00%,US$0.00,0,0.00%
728665002.1556971639,1,00:00:10,0.00%,US$0.00,0,0.00%
73070249.1613241287,1,00:04:04,0.00%,US$0.00,0,0.00%
731054001.1612733839,1,00:00:11,0.00%,US$0.00,0,0.00%
731435349.1597821375,1,00:00:00,100.00%,US$0.00,0,0.00%
738366245.1613133170,1,00:00:00,100.00%,US$0.00,0,0.00%
739482702.1612949389,1,00:05:23,0.00%,US$0.00,0,0.00%
740871605.1614240339,1,00:00:02,0.00%,US$0.00,0,0.00%
741337105.1556971972,1,00:00:01,0.00%,US$0.00,0,0.00%
742097731.1556972594,1,00:00:10,0.00%,US$0.00,0,0.00%
744859025.1613487786,1,00:00:00,100.00%,US$0.00,0,0.00%
745882457.1612446095,1,00:00:02,0.00%,US$0.00,0,0.00%
746154710.1612780368,1,00:00:00,100.00%,US$0.00,0,0.00%
748355130.1611673929,1,00:05:52,0.00%,US$0.00,0,0.00%
748514660.1556972332,1,00:00:10,0.00%,US$0.00,0,0.00%
748905399.1612547464,1,00:00:08,0.00%,US$0.00,0,0.00%
749811134.1556972581,1,00:00:10,0.00%,US$0.00,0,0.00%
753543894.1612444681,1,00:00:29,0.00%,US$0.00,0,0.00%
754618907.1556972042,1,00:00:10,0.00%,US$0.00,0,0.00%
755316720.1613120829,1,00:00:00,100.00%,US$0.00,0,0.00%
757058205.1612353376,1,00:00:00,100.00%,US$0.00,0,0.00%
757440265.1611213824,1,00:00:00,100.00%,US$0.00,0,0.00%
757966066.1614328830,1,00:00:24,0.00%,US$0.00,0,0.00%
