Key,Prods UPC,Prods Moco,Prods Model Name,Prods Model Code,Prods Model Family,Prods Brand,Prods Category 1,Prods Category 2,Prods Category 3,Prods Business Theme,Prods Business Story,Prods Gender,Prods Shape,Prods Size,Prods Lens Color,Prods Le0s Polarized,Prods Lens Technology,Prods Front Color,Prods Frame Technology,Prods Asian Fit,Prods Customizable,Prods E0gravable,Prods Web Exclusive,Prods Release,Prods Lens Correction Type,Prods Roxable,Prods Collection,Prods Rox,Prods Custom
827934422858,827934422858,0OV1197ST__5035Q8,OV1197ST After Midnight,0OV1197ST,,Oliver Peoples,Eyewear,SUN,Luxury-Fashion,Collaboration,,FEMALE,Round,STD,TRANSPARENT,0,DEMO LENS,Gold,Titanium,Intertiol,,,,,,0,,0,0
762753366047,762753366047,0GC000795__4430D5,Gg4282/s,0GC000795,,Gucci,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Pilot,STD,,0,,,Metal,Global,,,,,,0,,0,0
827934422223,827934422223,0OV5378SU__166287,OV5378SU Irven,0OV5378SU,,Oliver Peoples,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Phantos,STD,TRANSPARENT,0,DEMO LENS,Blue,Acetate,Intertiol,,,,,,0,,0,0
827934425774,827934425774,0OV1248ST__528580,OV1248ST Shai,0OV1248ST,,Oliver Peoples,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Oval,STD,TRANSPARENT,0,DEMO LENS,Bronze-Copper,Titanium,Intertiol,,,,,,0,,0,0
700285896960,700285896960,0OO9140__914012,OO9140 Razor Blades,0OO9140,,Oakley,Eyewear,SUN,Sport,Performance Lifestyle,,MALE,Rectangle,STD,,0,Solid Color - Mirror,,Injected,Intertiol,,,,,,0,,0,0
725125925143,725125925143,0TY7076__50111,TY7076,0TY7076,,Tory Burch,Eyewear,SUN,Designer-Fashion,Tory Burch,SERIF T,FEMALE,Cat Eye,STD,,0,Gradient,Black,Acetate,Intertiol,,,,,,0,,0,0
725125980517,725125980517,0MK2046__31602T,MK2046 Lex,0MK2046,,Michael Kors,Eyewear,SUN,Designer-Fashion,,ASTOR STUDS,FEMALE,Square,STD,,1,Solid Color - Mirror,Black,Acetate,Intertiol,,,,,,0,,0,0
827934422674,827934422674,0OV5386SU__1005R5,OV5386SU La Cc,0OV5386SU,,Oliver Peoples,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Irregular,STD,TRANSPARENT,0,DEMO LENS,Black,Acetate,Intertiol,,,,201806,,0,,0,0
762753965523,762753965523,0GC000768__4400J1,Gg1115/s,0GC000768,,Gucci,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Pilot,STD,,0,,,Acetate,Intertiol,,,,,,0,,0,0
886895292177,886895292177,07R000132__1800J1,7R000132,07R000132,,Marni,Eyewear,SUN,,,,FEMALE,Round,STD,,0,Solid Color,Brown,Acetate,Global,,,,,,0,,0,0
886895342964,886895342964,07R000126__1500L1,7R000126,07R000126,,Marni,Eyewear,SUN,,,,FEMALE,Rectangle,STD,,0,Solid Color,Blue,Acetate,Global,,,,,,0,,0,0
781268591225,781268591225,0J4000002__4800L4,J4000002,0J4000002,,Accessories,Eyewear,Accessories,,,,FEMALE,Square,STD,,,,,Metal,,,,,,,0,,0,0
886895292191,886895292191,07R000132__1100L1,7R000132,07R000132,,Marni,Eyewear,SUN,,,,FEMALE,Round,STD,,0,Solid Color,Black,Acetate,Global,,,,,,0,,0,0
886895342988,886895342988,07R000126__2600L3,7R000126,07R000126,,Marni,Eyewear,SUN,,,,FEMALE,Rectangle,STD,,0,Gradient,Grey,Acetate,Global,,,,,,0,,0,0
725125949040,725125949040,0HC7059__924890,HC7059,0HC7059,,Coach,Eyewear,SUN,Designer-Fashion,Core,METAL HORSE & CARRIAGE,FEMALE,Pilot,STD,,0,Gradient,Violet,Metal,Global,,,,201507,,0,,0,0
886895361699,886895361699,07R000135__4600D1,7R000135,07R000135,,Marni,Eyewear,SUN,,,,FEMALE,Oval,STD,,0,Solid Color,Tortoise,Acetate,Global,,,,,,0,,0,0
781268596077,781268596077,08K000074__4100L3,8K000074,08K000074,,Accessories,Eyewear,Accessories,,,,FEMALE,,STD,,,,,Metal,,,,,,,0,,0,0
886895357739,886895357739,06N000257__4470D8,6N000257,06N000257,,Chloè,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Round,STD,,0,Gradient,Honey,Metal,Global,,,,201709,,0,,0,0
886895319485,886895319485,07R000129__1720D1,7R000129,07R000129,,Marni,Eyewear,SUN,,,,FEMALE,Rectangle,STD,,0,Solid Color,Bronze-Copper,Metal,Global,,,,,,0,,0,0
805289526377,805289526377,0RA5136__510_13,RA5136,0RA5136,,Ralph,Eyewear,SUN,Accessible-Fashion,Contemporary,BLOCK LOGO,FEMALE,Square,STD,,0,Gradient,Tortoise,Injected,Intertiol,,,,,,0,,0,0
886895343244,886895343244,07R000131__1500B1,7R000131,07R000131,,Marni,Eyewear,SUN,,,,UNISEX,Rectangle,STD,,0,Solid Color,Blue,Acetate,Global,,,,,,0,,0,0
725125949064,725125949064,0HC7059__92496E,HC7059,0HC7059,,Coach,Eyewear,SUN,Designer-Fashion,Core,METAL HORSE & CARRIAGE,FEMALE,Pilot,STD,,0,Gradient Mirror,Gold,Metal,Global,,,,201507,,0,,0,0
725125943161,725125943161,0MK6013__3019T5,MK6013 Cuiaba,0MK6013,,Michael Kors,Eyewear,SUN,Designer-Fashion,Glam,REPEAT CHARM,FEMALE,Square,STD,,1,Gradient,Brown,Acetate,Intertiol,,,,,,0,,0,0
886895362603,886895362603,07R000135__2500G1,7R000135,07R000135,,Marni,Eyewear,SUN,,,,FEMALE,Oval,STD,,0,Solid Color,Green,Acetate,Global,,,,,,0,,0,0
725125949415,725125949415,0MK6027__300613,MK6027 Tabitha Iii,0MK6027,,Michael Kors,Eyewear,SUN,Designer-Fashion,Glam,BRILLIANCE,FEMALE,Square,STD,,0,Gradient,Tortoise,Injected,Intertiol,,,,,,0,,0,0
886895319492,886895319492,07R000129__1100L1,7R000129,07R000129,,Marni,Eyewear,SUN,,,,FEMALE,Rectangle,STD,,0,Solid Color,Black,Metal,Global,,,,,,0,,0,0
886895343268,886895343268,07R000131__4410B1,7R000131,07R000131,,Marni,Eyewear,SUN,,,,UNISEX,Rectangle,STD,,0,Solid Color,Tortoise,Acetate,Global,,,,,,0,,0,0
762753778239,762753778239,0FN000323__1500B1,FN000323,0FN000323,,Fendi,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Round,STD,,0,,,Metal,Global,,,,,,0,,0,0
886895319638,886895319638,07R000128__2690L1,7R000128,07R000128,,Marni,Eyewear,SUN,,,,FEMALE,Rectangle,STD,,0,Solid Color,Grey,Metal,Global,,,,,,0,,0,0
725125962742,725125962742,0MK1012__11104X,MK1012 Vivianna I,0MK1012,,Michael Kors,Eyewear,SUN,Designer-Fashion,,PASTEL,FEMALE,Pilot,STD,,0,Solid Color - Mirror,Pink,Metal,Global,,,,,,0,,0,0
886895334563,886895334563,06N000258__2300D1,6N000258,06N000258,,Chloè,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Round,STD,,0,Gradient,Gold,Metal,Global,,,,201709,,0,,0,0
725125976312,725125976312,0MK1019__11657J,MK1019 Ida,0MK1019,,Michael Kors,Eyewear,SUN,Designer-Fashion,,MULTI SCREW,FEMALE,Pilot,STD,,0,Solid Color Mirror,Tortoise,Metal,Global,,,,201611,,0,,0,0
886895346559,886895346559,07R000124__1100L8,7R000124,07R000124,,Marni,Eyewear,SUN,,,,FEMALE,Rectangle,STD,,0,Solid Color,Black,Acetate,Global,,,,,,0,,0,0
8053672051353,8053672051353,0PS 56MS__5AS1M2,PS 56MS,0PS 56MS,,Prada Linea Rossa,Eyewear,SUN,Luxury-Fashion,Lifestyle (ps),,MALE,Pilot,STD,,0,Solid Color - Mirror,Grey,Metal,Intertiol,,,,,,0,,0,0
886895291675,886895291675,07R000133__1800D1,7R000133,07R000133,,Marni,Eyewear,SUN,,,,FEMALE,Round,STD,,0,Solid Color,Brown,Acetate,Global,,,,,,0,,0,0
8053672211153,8053672211153,0BE3072__118913,BE3072,0BE3072,,Burberry,Eyewear,SUN,Luxury-Fashion,Heritage,HOUSE CHECK FOIL,FEMALE,Pilot,STD,,0,Gradient,Gold,Steel,Global,,,,,,0,,0,0
725125985772,725125985772,0TY7087__1377T5,TY7087,0TY7087,,Tory Burch,Eyewear,SUN,Designer-Fashion,Classic (ty),REVA FUNCTIOL HINGE,FEMALE,Round,STD,,1,Gradient,Tortoise,Acetate,Intertiol,,,,,,0,,0,0
886895322133,886895322133,06N000255__2500J3,6N000255,06N000255,,Chloè,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Cat Eye,STD,,0,Gradient,Green,Metal,Global,,,,201709,,0,,0,0
886895336420,886895336420,07R000127__2617D1,7R000127,07R000127,,Marni,Eyewear,SUN,,,,UNISEX,Rectangle,STD,,0,Solid Color,Grey,Injected,Global,,,,,,0,,0,0
725125976329,725125976329,0MK1019__11666G,MK1019 Ida,0MK1019,,Michael Kors,Eyewear,SUN,Designer-Fashion,,MULTI SCREW,FEMALE,Pilot,STD,,0,Solid Color - Mirror,Grey,Metal,Global,,,,201611,,0,,0,0
886895346863,886895346863,07R000123__4402D4,7R000123,07R000123,,Accessories,Eyewear,Accessories,,,,FEMALE,Rectangle,STD,,0,,Tortoise,Acetate,,,,,,,0,,0,0
886895291699,886895291699,07R000133__5000D1,7R000133,07R000133,,Marni,Eyewear,SUN,,,,FEMALE,Round,STD,,0,Solid Color,Brown,Acetate,Global,,,,,,0,,0,0
8053672340372,8053672340372,0AR8046__506381,AR8046,0AR8046,,Giorgio Armani,Eyewear,SUN,Luxury-Fashion,Timeless Elegance,SPORT ELEGANCE,MALE,Rectangle,STD,,1,Solid Color,Black,Nylon,Intertiol,,,,,,0,,0,0
886895327138,886895327138,06N000256__4470D4,6N000256,06N000256,,Chloè,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Pilot,STD,,0,Gradient,Honey,Metal,Intertiol,,,,201709,,0,,0,0
886895322140,886895322140,06N000255__4402D4,6N000255,06N000255,,Chloè,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Cat Eye,STD,,0,Gradient,Tortoise,Metal,Global,,,,201709,,0,,0,0
886895341516,886895341516,07R000125__1100R1,7R000125,07R000125,,Marni,Eyewear,SUN,,,,FEMALE,Round,STD,,0,Solid Color,Black,Acetate,Global,,,,,,0,,0,0
762753581341,762753581341,0GC000796__1170L3,Gg4283/s,0GC000796,,Gucci,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Cat Eye,STD,,0,,,Metal,Global,,,,,,0,,0,0
886895292054,886895292054,07R000134__4402D1,7R000134,07R000134,,Marni,Eyewear,SUN,,,,MALE,Square,STD,,0,Solid Color,Tortoise,Metal,Global,,,,,,0,,0,0
8053672094961,8053672094961,0AX4015__800471,AX4015,0AX4015,,Armani Exchange,Eyewear,SUN,Accessible-Fashion,Urban Attitude,MULTI TEXT,UNISEX,Square,STD,,,,Black,Injected,Intertiol,,,,,,0,,0,0
886895327145,886895327145,06N000256__4470J3,6N000256,06N000256,,Chloè,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Pilot,STD,,0,Gradient,Honey,Metal,Intertiol,,,,,,0,,0,0
886895341523,886895341523,07R000125__4402J1,7R000125,07R000125,,Marni,Eyewear,SUN,,,,FEMALE,Round,STD,,0,Solid Color,Tortoise,Acetate,Global,,,,,,0,,0,0
886895292061,886895292061,07R000134__1100L1,7R000134,07R000134,,Marni,Eyewear,SUN,,,,MALE,Square,STD,,0,Solid Color,Black,Metal,Global,,,,,,0,,0,0
8053672318777,8053672318777,0PO9714S__985_57,PO9714S,0PO9714S,,Persol,Eyewear,SUN,Luxury-Fashion,Icon,EVOLUTION,MALE,Pilot,STD,,1,Solid Color,Tortoise,Acetate,Intertiol,,,,,,0,,0,0
886895322263,886895322263,06N000259__4402D8,6N000259,06N000259,,Chloè,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Butterfly,STD,,0,Gradient,Tortoise,Metal,Global,,,,201709,,0,,0,0
886895329125,886895329125,06N000254__1860J1,6N000254,06N000254,,Chloè,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Rectangle,STD,,0,Gradient,Tortoise,Metal,Global,,,,201709,,0,,0,0
886895342711,886895342711,07R000130__1840B1,7R000130,07R000130,,Marni,Eyewear,SUN,,,,FEMALE,Round,STD,,0,Solid Color,Brown,Acetate,Global,,,,,,0,,0,0
8053672226539,8053672226539,0VE4270__507413,VE4270,0VE4270,,Versace,Eyewear,SUN,Luxury-Fashion,Rock Icons,STUDS LADIES,FEMALE,Butterfly,STD,,0,Gradient,Brown,Acetate,Intertiol,,,,,,0,,0,0
886895329149,886895329149,06N000255__4402D8,6N000255,06N000255,,Chloè,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Cat Eye,STD,,0,Gradient,Tortoise,Metal,Global,,,,201709,,0,,0,0
886895342742,886895342742,07R000130__3700J1,7R000130,07R000130,,Marni,Eyewear,SUN,,,,FEMALE,Round,STD,,0,Solid Color,Violet,Acetate,Global,,,,,,0,,0,0
8053672444704,8053672444704,0RA5211__151413,RA5211,0RA5211,,Ralph,Eyewear,SUN,Accessible-Fashion,Youth,OMBRE FLORAL,FEMALE,Cat Eye,STD,,0,Gradient,Brown,Injected,Intertiol,,,,,,0,,0,0
889214007650,889214007650,0TR001039__1330B1,Ft0651,0TR001039,,Tom Ford,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Irregular,STD,,0,Solid Color,Black,Metal,Global,,,,201807,,0,,0,0
8053672323122,8053672323122,0VE4289__GB1_87,VE4289,0VE4289,,Versace,Eyewear,SUN,Luxury-Fashion,Rock Icons,STUDS,MALE,Butterfly,STD,,0,Solid Color,Black,Acetate,Intertiol,,,,,,0,,0,0
889214029652,889214029652,0TR001028__1330L8,Ft0710,0TR001028,,Tom Ford,Eyewear,SUN,Luxury-Fashion,,,MALE,Irregular,STD,,0,Mirror,Black,Injected,Intertiol,,,,201807,,0,,0,0
889214007667,889214007667,0TR001039__4240L8,Ft0651,0TR001039,,Tom Ford,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Irregular,STD,,0,Mirror,Silver,Metal,Global,,,,201807,,0,,0,0
603429051822,603429051822,0MJ000582__2420C6,778 Kami,0MJ000582,,Maui Jim,Eyewear,SUN,Sport,,,UNISEX,Pilot,STD,,1,,Gold,Metal,Intertiol,,,,,,0,,0,0
8053672281392,8053672281392,0VE4277__GB1_T3,VE4277,0VE4277,,Versace,Eyewear,SUN,Luxury-Fashion,Rock Icons,MEDUSA,FEMALE,Butterfly,STD,,1,Gradient,Black,Acetate,Intertiol,,,,,,0,,0,0
889214007674,889214007674,0TR001039__2370L8,Ft0651,0TR001039,,Tom Ford,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Irregular,STD,,0,Mirror,Gold,Metal,Global,,,,201807,,0,,0,0
889214013347,889214013347,0TR001021__4240L8,FT0653,0TR001021,,Tom Ford,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Irregular,STD,,0,Mirror,Silver,Metal,Global,,,,201807,,0,,0,0
603429051846,603429051846,0MJ000582__2800M1,778 Kami,0MJ000582,,Maui Jim,Eyewear,SUN,Sport,,,UNISEX,Pilot,STD,,1,,Gunmetal,Metal,Intertiol,,,,,,0,,0,0
603429052737,603429052737,0MJ000579__2630M1,802 Velzyland,0MJ000579,,Maui Jim,Eyewear,SUN,Sport,,,UNISEX,Rectangle,STD,,1,,Grey,Acetate,Intertiol,,,,,,0,,0,0
8053672299120,8053672299120,0VO2916SB__22668E,VO2916SB,0VO2916SB,,Vogue Eyewear,Eyewear,SUN,Accessible-Fashion,Timeless,LIGHT BIJOUX,FEMALE,Square,STD,,0,Gradient,Green,Injected,Intertiol,,,,,,0,,0,0
889214015099,889214015099,0TR001021__2370B1,FT0653,0TR001021,,Tom Ford,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Irregular,STD,,0,Solid Color,Gold,Metal,Global,,,,201807,,0,,0,0
603429052744,603429052744,0MJ000579__4402C6,802 Velzyland,0MJ000579,,Maui Jim,Eyewear,SUN,Sport,,,UNISEX,Rectangle,STD,,1,,Tortoise,Acetate,Intertiol,,,,,,0,,0,0
8053672426809,8053672426809,0DG4254__296473,DG4254,0DG4254,,Dolce & Gabba,Eyewear,SUN,Luxury-Fashion,D,NEW BOND STREET,MALE,Phantos,STD,,0,Solid Color,Brown,Acetate,Intertiol,,,,,,0,,0,0
889652137629,889652137629,0YS000091__4030U2,YS000091,0YS000091,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Cat Eye,STD,,0,Gradient,Red,Acetate,Global,,,,,,0,,0,0
889652139937,889652139937,0YS000088__1330V5,YS000088,0YS000088,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Square,STD,,0,Solid Color,Black,Acetate,Intertiol,,,,,,0,,0,0
8053672139600,8053672139600,0BV8126B__901_8H,BV8126B Divas' Dream,0BV8126B,,Bvlgari,Eyewear,SUN,Luxury-Fashion,Special Edition,DIVAS' DREAM,FEMALE,Square,STD,,0,Gradient,Black,Injected,Intertiol,,,,,,0,,0,0
889652137933,889652137933,0YS000092__1220L1,YS000092,0YS000092,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Rectangle,STD,,0,Solid Color,Black,Metal,Global,,,,201801,,0,,0,0
889652160733,889652160733,0GC001155__2390L3,Gg0362s,0GC001155,,Gucci,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Round,STD,,0,Gradient Mirror,Gold,Metal,Global,,,,201802,,0,,0,0
8053672829013,8053672829013,0A05033__001_6G,A05033,0A05033,,Alain Mikli,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Irregular,STD,,0,Solid Color - Mirror,Black,Acetate,Intertiol,,,,201706,,0,,0,0
8053672014679,8053672014679,0VO2774S__W44_T3,VO2774S,0VO2774S,,Vogue Eyewear,Eyewear,SUN,Accessible-Fashion,Casual Chic,FOLLOW THE TREND,FEMALE,Rectangle,STD,,1,Gradient,Black,Injected,Intertiol,,,,,,0,,0,0
8053672850918,8053672850918,0A04010__004_87,A04010,0A04010,,Alain Mikli,Eyewear,SUN,Luxury-Fashion,,,MALE,Pilot,STD,,0,Solid Color,Blue,Metal,Global,,,,,,0,,0,0
8053672324990,8053672324990,0AR6017TK__30848E,AR6017TK,0AR6017TK,,Giorgio Armani,Eyewear,SUN,Luxury-Fashion,Luxury (ar),WOODEN PERFECTION,MALE,Round,STD,,0,Gradient,Grey,Titanium,Global,,,,,,0,,0,0
889652171876,889652171876,0GC001177__1100,Gg0420o,0GC001177,,Gucci,Eyewear,OPTICAL,Luxury-Fashion,,,FEMALE,Rectangle,STD,,0,DEMO  LENS,Black,Acetate,Intertiol,,,,,,0,,0,0
8053672829020,8053672829020,0A05033__002_87,A05033,0A05033,,Alain Mikli,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Irregular,STD,,0,Solid Color,Copper,Acetate,Intertiol,,,,201706,,0,,0,0
805289421337,805289421337,0RB3025__103_32,RB3025 AVIATOR LARGE METAL,0RB3025,AVIATOR,Ray-Ban,Eyewear,SUN,Lifestyle,Icons,ICONS \\ AVIATOR FAMILY,MALE,Pilot,STD,,0,Gradient,Violet,Metal,Global,,,,,,0,,0,0
8053672076776,8053672076776,0MU 08OS__1AB0A7,MU 08OS,0MU 08OS,,Miu Miu,Eyewear,SUN,Luxury-Fashion,Core Collection,ECLECTIC,FEMALE,Cat Eye,STD,,0,Gradient,Black,Acetate,Intertiol,,,,,,0,,0,0
8053672829037,8053672829037,0A05033__003_6G,A05033,0A05033,,Alain Mikli,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Irregular,STD,,0,Solid Color Mirror,Multicolor,Acetate,Intertiol,,,,201706,,0,,0,0
889652174006,889652174006,0GC001179__2300D4,Gg0394s,0GC001179,,Gucci,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Square,STD,,0,Gradient,Gold,Metal,Global,,,,201808,,0,,0,0
8053672850987,8053672850987,0A05036__002_6G,A05036,0A05036,,Alain Mikli,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Cat Eye,STD,,0,Solid Color - Mirror,White,Acetate,Intertiol,,,,201710,,0,,0,0
889652176857,889652176857,0GC001181__4402D1,Gg0382s,0GC001181,,Gucci,Eyewear,SUN,Luxury-Fashion,,,MALE,Rectangle,STD,,0,Solid Color,Tortoise,Acetate,Intertiol,,,,201808,,0,,0,0
8053672817232,8053672817232,0EA2060__30148G,EA2060,0EA2060,,Emporio Armani,Eyewear,SUN,Designer-Fashion,,CATWALK EAD,FEMALE,Oval,STD,,0,Gradient,Black,Metal,Global,,,,201707,,0,,0,0
8053672347760,8053672347760,0VE2159B__12528G,VE2159B,0VE2159B,,Versace,Eyewear,SUN,Luxury-Fashion,Rock Icons,BRIGHT CRYSTAL,FEMALE,Pilot,STD,,0,Gradient,Gold,Metal,Global,,,,,,0,,0,0
889214029546,889214029546,0TR001040__2880L1,Ft0708,0TR001040,,Tom Ford,Eyewear,SUN,Luxury-Fashion,,,MALE,Irregular,STD,,0,Solid Color,Gunmetal,Metal,Global,,,,201807,,0,,0,0
8053672505689,8053672505689,0BE4211__30108E,BE4211,0BE4211,,Burberry,Eyewear,SUN,Luxury-Fashion,Acoustic,CORE CHECK,MALE,Square,STD,,0,Gradient,Green,Acetate,Intertiol,,,,,,0,,0,0
8053672815818,8053672815818,0EA4110F__500113,EA4110F,0EA4110F,,Emporio Armani,Eyewear,SUN,Designer-Fashion,,COLOR EVOLUTION,FEMALE,Cat Eye,STD,,0,Gradient,Black,Acetate,Intertiol,,,,,,0,,0,0
8053672352238,8053672352238,0PR 01RS__TKT3C2,PR 01RS,0PR 01RS,,Prada,Eyewear,SUN,Luxury-Fashion,FALSE,JOURL,MALE,Rectangle,STD,,0,Solid Color,Grey,Acetate,Intertiol,,,,,,0,,0,0
889652137940,889652137940,0YS000092__1555B1,YS000092,0YS000092,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Rectangle,STD,,0,Solid Color,Blue,Metal,Global,,,,,,0,,0,0
8053672544343,8053672544343,0DG6104__304313,DG6104,0DG6104,,Dolce & Gabba,Eyewear,SUN,Luxury-Fashion,D,DOUBLE,FEMALE,Butterfly,STD,,0,Gradient,Black,Nylon,Intertiol,,,,,,0,,0,0
889652174013,889652174013,0GC001179__2300R1,Gg0394s,0GC001179,,Gucci,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Square,STD,,0,Solid Color,Gold,Metal,Global,,,,201808,,0,,0,0
8053672815832,8053672815832,0EA4110F__56328G,EA4110F,0EA4110F,,Emporio Armani,Eyewear,SUN,Designer-Fashion,,COLOR EVOLUTION,FEMALE,Cat Eye,STD,,0,Gradient,Blue,Acetate,Intertiol,,,,201707,,0,,0,0
889214029553,889214029553,0TR001040__2300D1,Ft0708,0TR001040,,Tom Ford,Eyewear,SUN,Luxury-Fashion,,,MALE,Irregular,STD,,0,Solid Color,Yellow,Metal,Global,,,,201807,,0,,0,0
8053672897524,8053672897524,0A04003N__012_Y9,A04003N,0A04003N,,Alain Mikli,Eyewear,SUN,Luxury-Fashion,Provocation,,FEMALE,Round,STD,,0,Solid Color - Mirror,Red,Metal,Intertiol,,,,201610,,0,,0,0
889652176871,889652176871,0GC001181__4402B1,Gg0382s,0GC001181,,Gucci,Eyewear,SUN,Luxury-Fashion,,,MALE,Rectangle,STD,,0,Solid Color,Tortoise,Acetate,Intertiol,,,,201808,,0,,0,0
8053672569995,8053672569995,0RA5219__1448T3,RA5219,0RA5219,,Ralph,Eyewear,SUN,Accessible-Fashion,Youth & Fashion,GRADIENT,FEMALE,Irregular,STD,,1,Gradient,Black,Acetate,Intertiol,,,,,,0,,0,0
8053672850901,8053672850901,0A04010__003_6G,A04010,0A04010,,Alain Mikli,Eyewear,SUN,Luxury-Fashion,,,MALE,Pilot,STD,,0,Solid Color - Mirror,Black,Metal,Global,,,,,,0,,0,0
889652180854,889652180854,0YS000110__1330V5,YS000110,0YS000110,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Cat Eye,STD,,0,Gradient,Black,Acetate,Global,,,,,,0,,0,0
8053672352245,8053672352245,0PR 01RS__2AU3O1,PR 01RS,0PR 01RS,,Prada,Eyewear,SUN,Luxury-Fashion,FALSE,JOURL,MALE,Rectangle,STD,,0,Solid Color,Tortoise,Acetate,Intertiol,,,,201407,,0,,0,0
889652137971,889652137971,0YS000093__4240L1,YS000093,0YS000093,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Pilot,STD,,0,Solid Color,Silver,Titanium,Intertiol,,,,,,0,,0,0
8053672472936,8053672472936,0PO3132S__108_58,PO3132S,0PO3132S,,Persol,Eyewear,SUN,Luxury-Fashion,Icon,EVOLUTION,MALE,Phantos,STD,TRANSPARENT,1,DEMO LENS,Tortoise,Acetate,Intertiol,,,,,,0,,0,0
8053672897531,8053672897531,0A04003N__013_6G,A04003N,0A04003N,,Alain Mikli,Eyewear,SUN,Luxury-Fashion,Provocation,,FEMALE,Round,STD,,0,Solid Color - Mirror,Silver,Metal,Intertiol,,,,201610,,0,,0,0
8053672544442,8053672544442,0DG4281__501_87,DG4281,0DG4281,,Dolce & Gabba,Eyewear,SUN,Luxury-Fashion,FALSE,GENTLEMAN,MALE,Phantos,STD,,0,Solid Color,Black,Acetate,Intertiol,,,,,,0,,0,0
889652137438,889652137438,0YS000106__4240L1,YS000106,0YS000106,,Saint Laurent,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Square,STD,,0,Solid Color,Silver,Metal,Intertiol,,,,,,0,,0,0
8053672945225,8053672945225,0TF3062__6136D9,TF3062 Tiffany Diamond Point,0TF3062,,Tiffany & Co.,Eyewear,SUN,Luxury-Fashion,,TIFFANY DIAMOND POINT,FEMALE,Pilot,STD,,0,Solid Color,Silver,Metal,Global,,,,201807,,0,,0,0
8053672506471,8053672506471,0PR 06SS__UFG4W1,PR 06SS,0PR 06SS,,Prada,Eyewear,SUN,Luxury-Fashion,FALSE,SOFT POP,FEMALE,Geometrical,STD,,0,Gradient,Grey,Acetate,Intertiol,,,,,,0,,0,0
8053672948745,8053672948745,0RL8172__500771,RL8172,0RL8172,,Ralph Lauren,Eyewear,SUN,Designer-Fashion,,WESTERN,FEMALE,Cat Eye,STD,,0,Solid Color,Tortoise,Acetate,Intertiol,,,,201807,,0,,0,0
889652174037,889652174037,0GC001179__2300B1,Gg0394s,0GC001179,,Gucci,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Square,STD,,0,Solid Color,Gold,Metal,Global,,,,201808,,0,,0,0
8053672289947,8053672289947,0BV5031TG__408173,BV5031TG Octo,0BV5031TG,,Bvlgari,Eyewear,SUN,Luxury-Fashion,Le Gemme,OCTO,MALE,Rectangle,STD,,0,Solid Color,Gold,Gold,Global,,,,,,0,,0,0
889214029645,889214029645,0TR001028__1330L1,Ft0710,0TR001028,,Tom Ford,Eyewear,SUN,Luxury-Fashion,,,MALE,Irregular,STD,,0,Solid Color,Black,Injected,Intertiol,,,,201807,,0,,0,0
8053672898859,8053672898859,0A05038__004_6G,A05038,0A05038,,Alain Mikli,Eyewear,SUN,Luxury-Fashion,,,FEMALE,Oval,STD,,0,Solid Color - Mirror,Red,Acetate,Intertiol,,,,201802,,0,,0,0
889652177700,889652177700,0GC001189__2390Z1,Gg0414s,0GC001189,,Gucci,Eyewear,SUN,Luxury-Fashion,,,UNISEX,Rectangle,STD,,0,Solid Color,Gold,Metal,Global,,,,201808,,0,,0,0
