# ----------------------------------------
# Alle websitegegevens
# Gebruikers-verkenner
# 20190101-20190408
# ----------------------------------------

Klant-ID,Sessies,Gem. sessieduur,Bouncepercentage,Opbrengst,Transacties,Doelconversieratio
1735344039.1551278166,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1735882753.1550139377,1,00:00:05,"0,00%","US$ 0,00",0,"0,00%"
1737699679.1547464644,1,00:13:10,"0,00%","US$ 0,00",0,"0,00%"
1738510578.1552163583,1,00:07:46,"0,00%","US$ 0,00",0,"0,00%"
1739114756.1552570781,1,00:00:54,"0,00%","US$ 0,00",0,"0,00%"
1739717547.1546433644,1,00:02:11,"0,00%","US$ 0,00",0,"0,00%"
174016529.1552015080,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1740734874.1547123028,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1742503392.1548454947,1,00:00:20,"0,00%","US$ 0,00",0,"0,00%"
1742799888.1552594255,1,00:01:52,"0,00%","US$ 0,00",0,"0,00%"
1744088262.1549016170,1,00:00:30,"0,00%","US$ 0,00",0,"0,00%"
174539249.1554452762,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
174851525.1546415713,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1749554617.1548626251,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1749865531.1547559821,1,00:01:04,"0,00%","US$ 0,00",0,"0,00%"
1750906572.1550694143,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1751982328.1548504186,1,00:00:04,"0,00%","US$ 0,00",0,"0,00%"
1752829095.1547484855,1,00:07:25,"0,00%","US$ 0,00",0,"0,00%"
1754371019.1547791701,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1755113795.1553943786,1,00:09:34,"0,00%","US$ 0,00",0,"0,00%"
1755487541.1554111854,1,00:00:47,"0,00%","US$ 0,00",0,"0,00%"
1755717140.1554535438,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1755786512.1527765146,1,00:01:03,"0,00%","US$ 0,00",0,"0,00%"
175724417.1546832451,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1757559212.1547809839,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1757758176.1554283795,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1759805462.1553451014,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
176029263.1547733976,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1760538891.1553692702,1,00:02:22,"0,00%","US$ 0,00",0,"0,00%"
1762002064.1554133549,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1763659984.1552919680,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1764455373.1548234399,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1764848572.1549994997,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1765142032.1550470074,1,00:01:03,"0,00%","US$ 0,00",0,"0,00%"
1765245419.1552362230,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1765429918.1549463644,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1766164251.1548129750,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1766307187.1541102285,1,00:00:11,"0,00%","US$ 0,00",0,"0,00%"
1768044409.1551540673,1,00:03:14,"0,00%","US$ 0,00",0,"0,00%"
1768153376.1547629942,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1769996586.1549368422,1,00:00:12,"0,00%","US$ 0,00",0,"0,00%"
1770465401.1554727651,1,00:00:37,"0,00%","US$ 0,00",0,"0,00%"
1770504794.1548257924,1,00:00:36,"0,00%","US$ 0,00",0,"0,00%"
1771247944.1554750121,1,00:00:25,"0,00%","US$ 0,00",0,"0,00%"
1771337984.1552929279,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1772089558.1551954349,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1773425731.1552901850,1,00:00:20,"0,00%","US$ 0,00",0,"0,00%"
1774399277.1550228556,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1775291780.1554571575,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1776974672.1553804829,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1777721361.1549944552,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1778109109.1549447638,1,00:00:07,"0,00%","US$ 0,00",0,"0,00%"
1778580163.1550236518,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1779171152.1553502726,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1779171532.1551346623,1,00:00:17,"0,00%","US$ 0,00",0,"0,00%"
1780863900.1550117577,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1782240685.1554286415,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1782615952.1549920889,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1783201679.1548780775,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1784428378.1547064283,1,00:01:02,"0,00%","US$ 0,00",0,"0,00%"
1784583379.1548927595,1,00:00:53,"0,00%","US$ 0,00",0,"0,00%"
1784723545.1550564106,1,00:02:06,"0,00%","US$ 0,00",0,"0,00%"
1785773249.1546889799,1,00:05:52,"0,00%","US$ 0,00",0,"0,00%"
1786720156.1547817277,1,00:00:15,"0,00%","US$ 0,00",0,"0,00%"
1787369769.1552151788,1,00:00:27,"0,00%","US$ 0,00",0,"0,00%"
1788464643.1551954770,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1788533049.1551363958,1,00:00:13,"0,00%","US$ 0,00",0,"0,00%"
1789823911.1547723137,1,00:00:56,"0,00%","US$ 0,00",0,"0,00%"
1791922795.1550484211,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1792315970.1552476644,1,00:02:21,"0,00%","US$ 0,00",0,"0,00%"
1792363756.1548749425,1,00:00:58,"0,00%","US$ 0,00",0,"0,00%"
1792376571.1551361802,1,00:00:57,"0,00%","US$ 0,00",0,"0,00%"
1795170916.1550566689,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1795198261.1553781171,1,00:00:21,"0,00%","US$ 0,00",0,"0,00%"
1796057750.1550045962,1,00:29:00,"0,00%","US$ 0,00",0,"0,00%"
1797985016.1554053608,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1798666664.1553590378,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1799225276.1553607243,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1799965318.1549013053,1,00:05:20,"0,00%","US$ 0,00",0,"0,00%"
180010680.1548796422,1,00:05:43,"0,00%","US$ 0,00",0,"0,00%"
1800256726.1549979779,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1800555246.1548713097,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1801544949.1549473387,1,00:01:01,"0,00%","US$ 0,00",0,"0,00%"
1801546012.1549441980,1,00:08:52,"0,00%","US$ 0,00",0,"0,00%"
1802302371.1547190447,1,00:18:46,"0,00%","US$ 0,00",0,"0,00%"
1803454557.1547732633,1,00:00:29,"0,00%","US$ 0,00",0,"0,00%"
1804479202.1549780305,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1805614863.1551954704,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1805633459.1548944925,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1805868660.1539770063,1,00:00:04,"0,00%","US$ 0,00",0,"0,00%"
1806424275.1546638537,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1806621593.1551381208,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1806890013.1551864617,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1807418948.1547540985,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1807503243.1546437327,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1807635783.1552670299,1,00:00:18,"0,00%","US$ 0,00",0,"0,00%"
1808082541.1549620699,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1808292777.1552689043,1,00:02:57,"0,00%","US$ 0,00",0,"0,00%"
1809656580.1552910415,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1809858239.1547462736,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1810404758.1546415724,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1811301431.1549392586,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1811394254.1547122063,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1811639793.1549269632,1,00:01:39,"0,00%","US$ 0,00",0,"0,00%"
1812083201.1546832380,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1812968482.1549138986,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1812982017.1549944255,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1813568224.1547013919,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1814548405.1548490640,1,00:00:08,"0,00%","US$ 0,00",0,"0,00%"
1815519851.1547111525,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
181596433.1546787379,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1816461689.1548926157,1,00:02:00,"0,00%","US$ 0,00",0,"0,00%"
1816744073.1553853319,1,00:00:35,"0,00%","US$ 0,00",0,"0,00%"
1816974824.1552573430,1,00:00:23,"0,00%","US$ 0,00",0,"0,00%"
1817131987.1546603286,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1817599781.1554187655,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1818061122.1554716674,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1820536858.1549549801,1,00:18:44,"0,00%","US$ 0,00",0,"0,00%"
1821578707.1553176987,1,00:00:01,"0,00%","US$ 0,00",0,"0,00%"
182197881.1546832549,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1822459325.1554377865,1,00:00:45,"0,00%","US$ 0,00",0,"0,00%"
1822606656.1552370011,1,00:03:06,"0,00%","US$ 0,00",0,"0,00%"
1822820612.1549965273,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1823959268.1552015168,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1824759750.1539638867,1,00:00:11,"0,00%","US$ 0,00",0,"0,00%"
1824821554.1549453942,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1825045543.1553086920,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1825913043.1550068057,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1826732173.1554033634,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
182789743.1547660067,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1828191879.1554367162,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1829101013.1549347081,1,00:07:48,"0,00%","US$ 0,00",0,"0,00%"
1829277431.1553798374,1,00:06:25,"0,00%","US$ 0,00",0,"0,00%"
1829860681.1509215003,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1832231324.1548764185,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1835740677.1553578777,1,00:00:16,"0,00%","US$ 0,00",0,"0,00%"
1836307221.1553149567,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
183633982.1548966639,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1836724617.1552380961,1,00:00:44,"0,00%","US$ 0,00",0,"0,00%"
1837129852.1551701544,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1837251894.1546832642,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1838108263.1547225336,1,00:00:12,"0,00%","US$ 0,00",0,"0,00%"
1841131783.1553243003,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1842287379.1554732408,1,00:02:09,"0,00%","US$ 0,00",0,"0,00%"
1843686136.1552996997,1,00:09:12,"0,00%","US$ 0,00",0,"0,00%"
184383465.1552910387,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1844188525.1554063992,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1844838120.1550517187,1,00:02:37,"0,00%","US$ 0,00",0,"0,00%"
1846947758.1546407078,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1847526039.1552015137,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1847721241.1550690773,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1847978446.1551089292,1,00:15:05,"0,00%","US$ 0,00",0,"0,00%"
1848238630.1538657506,1,00:01:17,"0,00%","US$ 0,00",0,"0,00%"
1849609625.1551212852,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1849782620.1548406999,1,00:00:15,"0,00%","US$ 0,00",0,"0,00%"
1850378750.1553890360,1,00:00:44,"0,00%","US$ 0,00",0,"0,00%"
1851087494.1550231572,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1852556461.1550741856,1,00:08:15,"0,00%","US$ 0,00",0,"0,00%"
1852616813.1550674684,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1852860526.1548254656,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1853861489.1550646931,1,00:01:37,"0,00%","US$ 0,00",0,"0,00%"
1854370350.1551658054,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1856025819.1552866281,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1857029633.1553242951,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1858088858.1554322204,1,00:02:15,"0,00%","US$ 0,00",0,"0,00%"
1858275714.1549024439,1,00:09:04,"0,00%","US$ 0,00",0,"0,00%"
1859191192.1548126219,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
185993341.1554185262,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1860746842.1548786907,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1860969571.1548576341,1,00:00:26,"0,00%","US$ 0,00",0,"0,00%"
1861571986.1550477883,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1862774588.1552600355,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1863228800.1554369900,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1864601853.1551128510,1,00:03:53,"0,00%","US$ 0,00",0,"0,00%"
1864711242.1553242957,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1866180912.1548410152,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1866327886.1548953162,1,00:01:02,"0,00%","US$ 0,00",0,"0,00%"
1866581999.1550831578,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1866599207.1552291952,1,00:00:48,"0,00%","US$ 0,00",0,"0,00%"
1868150300.1550564280,1,00:00:13,"0,00%","US$ 0,00",0,"0,00%"
1868213475.1547116158,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1868215938.1554190233,1,00:00:28,"0,00%","US$ 0,00",0,"0,00%"
1868342532.1553693007,1,00:02:28,"0,00%","US$ 0,00",0,"0,00%"
1869677369.1550661528,1,00:00:12,"0,00%","US$ 0,00",0,"0,00%"
1870409627.1547987167,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1872351987.1550221967,1,00:00:07,"0,00%","US$ 0,00",0,"0,00%"
1874731097.1546888090,1,00:00:13,"0,00%","US$ 0,00",0,"0,00%"
1874860609.1554232152,1,00:00:08,"0,00%","US$ 0,00",0,"0,00%"
1875429516.1547514150,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1876344747.1552546762,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1876515303.1551736775,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
187685440.1554063674,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1878190012.1552569703,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1878551281.1553263077,1,00:01:58,"0,00%","US$ 0,00",0,"0,00%"
187861108.1554063735,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1880969588.1546955220,1,00:00:04,"0,00%","US$ 0,00",0,"0,00%"
1881618700.1546650881,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1882696313.1547482891,1,00:01:00,"0,00%","US$ 0,00",0,"0,00%"
1883195412.1548877917,1,00:00:23,"0,00%","US$ 0,00",0,"0,00%"
1883339899.1552660563,1,00:00:04,"0,00%","US$ 0,00",0,"0,00%"
1883854805.1547223321,1,00:06:42,"0,00%","US$ 0,00",0,"0,00%"
1885497681.1550998225,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1886289539.1548920264,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
188629270.1550849007,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1887207913.1551140484,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1887445638.1549960645,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
18890273.1550629648,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1891269627.1551181225,1,00:16:34,"0,00%","US$ 0,00",0,"0,00%"
1891530951.1553529303,1,00:03:48,"0,00%","US$ 0,00",0,"0,00%"
1892287301.1554107943,1,00:02:01,"0,00%","US$ 0,00",0,"0,00%"
1892974625.1551755376,1,00:01:04,"0,00%","US$ 0,00",0,"0,00%"
1893088893.1550999280,1,00:00:29,"0,00%","US$ 0,00",0,"0,00%"
1893256660.1552308147,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1893522710.1553602594,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1893749641.1548549360,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1894290792.1552015147,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1895018315.1554063797,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
18959942.1554383324,1,00:00:09,"0,00%","US$ 0,00",0,"0,00%"
1897503513.1554132472,1,00:02:11,"0,00%","US$ 0,00",0,"0,00%"
1898448418.1549527619,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1899000622.1554107872,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1900214419.1553786406,1,00:00:49,"0,00%","US$ 0,00",0,"0,00%"
1900673321.1550709764,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1901035954.1550430465,1,00:09:18,"0,00%","US$ 0,00",0,"0,00%"
1905284655.1549551813,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
19071189.1554313957,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1907122255.1547022306,1,00:00:40,"0,00%","US$ 0,00",0,"0,00%"
190825019.1548659224,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1908318270.1554278076,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1909224292.1554120452,1,00:00:44,"0,00%","US$ 0,00",0,"0,00%"
1909400742.1547897303,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1909718325.1550050601,1,00:02:35,"0,00%","US$ 0,00",0,"0,00%"
1910830220.1547191535,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1912770654.1554370624,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1913492805.1553244577,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1913560717.1547982846,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
191433698.1548340169,1,00:03:07,"0,00%","US$ 0,00",0,"0,00%"
1914398118.1547816997,1,00:04:45,"0,00%","US$ 0,00",0,"0,00%"
1915727355.1554726487,1,00:02:35,"0,00%","US$ 0,00",0,"0,00%"
1916147370.1551282580,1,00:06:00,"0,00%","US$ 0,00",0,"0,00%"
1916396561.1554374232,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1917449968.1552035796,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1917567788.1550669901,1,00:03:03,"0,00%","US$ 0,00",0,"0,00%"
1917763603.1553526141,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
191844053.1553104026,1,00:02:11,"0,00%","US$ 0,00",0,"0,00%"
1919821882.1552417334,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
191998147.1550689861,1,00:05:44,"0,00%","US$ 0,00",0,"0,00%"
192004074.1554235500,1,00:04:50,"0,00%","US$ 0,00",0,"0,00%"
1920513926.1549117491,1,00:00:42,"0,00%","US$ 0,00",0,"0,00%"
1920643103.1550312537,1,00:00:50,"0,00%","US$ 0,00",0,"0,00%"
1922001094.1554476964,1,00:00:33,"0,00%","US$ 0,00",0,"0,00%"
1922806639.1550226411,1,00:00:11,"0,00%","US$ 0,00",0,"0,00%"
1922808694.1546417236,1,00:00:12,"0,00%","US$ 0,00",0,"0,00%"
192336590.1546440381,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1923369553.1548408950,1,00:00:57,"0,00%","US$ 0,00",0,"0,00%"
1924168065.1553046955,1,00:06:15,"0,00%","US$ 0,00",0,"0,00%"
1924217798.1547281902,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
192422947.1552585852,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1925208401.1552992871,1,00:01:14,"0,00%","US$ 0,00",0,"0,00%"
1925228603.1549594175,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1927397771.1554252707,1,00:00:30,"0,00%","US$ 0,00",0,"0,00%"
1928401142.1550734065,1,00:00:18,"0,00%","US$ 0,00",0,"0,00%"
1929143763.1500139676,1,00:02:00,"0,00%","US$ 0,00",0,"0,00%"
1930119593.1549662221,1,00:03:38,"0,00%","US$ 0,00",0,"0,00%"
1930169749.1549360563,1,00:00:26,"0,00%","US$ 0,00",0,"0,00%"
1930361466.1551196024,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1930590394.1551262648,1,00:01:55,"0,00%","US$ 0,00",0,"0,00%"
1930999313.1546964720,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1931158478.1551035593,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1932935139.1554388513,1,00:00:32,"0,00%","US$ 0,00",0,"0,00%"
1933894037.1553766619,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1934608351.1544112081,1,00:34:35,"0,00%","US$ 0,00",0,"0,00%"
1935090421.1554235365,1,00:00:39,"0,00%","US$ 0,00",0,"0,00%"
1935516994.1547110029,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1935880952.1547559871,1,00:00:52,"0,00%","US$ 0,00",0,"0,00%"
1936620538.1550156355,1,00:01:26,"0,00%","US$ 0,00",0,"0,00%"
1939727957.1553528924,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1940307185.1553508364,1,00:02:08,"0,00%","US$ 0,00",0,"0,00%"
1940557828.1529155642,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
194108226.1548403337,1,00:00:08,"0,00%","US$ 0,00",0,"0,00%"
1941968681.1546690447,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1942551764.1552319826,1,00:04:24,"0,00%","US$ 0,00",0,"0,00%"
1943971276.1550216656,1,00:00:17,"0,00%","US$ 0,00",0,"0,00%"
1945167677.1548319840,1,00:00:31,"0,00%","US$ 0,00",0,"0,00%"
1947147776.1546531008,1,00:01:23,"0,00%","US$ 0,00",0,"0,00%"
1947388058.1547240047,1,00:01:12,"0,00%","US$ 0,00",0,"0,00%"
1948839517.1548620077,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1948853148.1553530649,1,00:02:26,"0,00%","US$ 0,00",0,"0,00%"
1952077534.1553022247,1,00:01:15,"0,00%","US$ 0,00",0,"0,00%"
1953195728.1550161441,1,00:52:19,"0,00%","US$ 0,00",0,"0,00%"
1953612998.1546929625,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1954160753.1553102355,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1954268712.1554374159,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1956782389.1546412552,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1958153190.1551128685,1,00:04:33,"0,00%","US$ 0,00",0,"0,00%"
1958596087.1549806098,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1959261027.1552661307,1,00:01:36,"0,00%","US$ 0,00",0,"0,00%"
1961294742.1553242917,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
196218202.1536762310,1,00:00:15,"0,00%","US$ 0,00",0,"0,00%"
1964124741.1554335271,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1965162669.1552933858,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1965253995.1548861343,1,00:06:21,"0,00%","US$ 0,00",0,"0,00%"
1966551693.1546553515,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1966728054.1547468381,1,00:00:28,"0,00%","US$ 0,00",0,"0,00%"
1967432231.1549263927,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1968370065.1553164427,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1968963445.1554107630,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
196912892.1543909072,1,00:00:08,"0,00%","US$ 0,00",0,"0,00%"
1969187810.1549481892,1,00:03:48,"0,00%","US$ 0,00",0,"0,00%"
197009072.1547770966,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1970102732.1546522521,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1970793555.1549551742,1,00:00:14,"0,00%","US$ 0,00",0,"0,00%"
1971190029.1553763269,1,00:01:05,"0,00%","US$ 0,00",0,"0,00%"
1971472496.1552915819,1,00:00:52,"0,00%","US$ 0,00",0,"0,00%"
1971532793.1554380763,1,00:00:04,"0,00%","US$ 0,00",0,"0,00%"
1972783306.1554383937,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1973630930.1547138690,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1974287623.1550436354,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1974681254.1546409971,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1974905867.1549459028,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
19758979.1552910166,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1977277178.1553424283,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1979984636.1551192393,1,00:08:02,"0,00%","US$ 0,00",0,"0,00%"
1981931020.1550484387,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1982009528.1551301042,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1983354252.1547663396,1,00:01:38,"0,00%","US$ 0,00",0,"0,00%"
1983457561.1547842760,1,00:00:38,"0,00%","US$ 0,00",0,"0,00%"
1983595877.1550657814,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1983613901.1550835319,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1983668468.1549444882,1,00:01:24,"0,00%","US$ 0,00",0,"0,00%"
1984686476.1551954773,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1984900664.1552647874,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1985321435.1549447123,1,00:01:40,"0,00%","US$ 0,00",0,"0,00%"
1985942663.1548751039,1,00:01:02,"0,00%","US$ 0,00",0,"0,00%"
19871983.1548579844,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1989969263.1547451959,1,00:00:17,"0,00%","US$ 0,00",0,"0,00%"
1990627915.1553242911,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1991706826.1546927127,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
1991844580.1550067701,1,00:00:00,"100,00%","US$ 0,00",0,"0,00%"
